"Pegelkennziffer","Pegelname","Datum","Wasserstand","Durchfluss","Flussgebiet"
"551208","Friedrichstadt","06.12.2012","","1,27","Nebenflüsse der Elbe"
"551208","Friedrichstadt","07.12.2012","","1,20","Nebenflüsse der Elbe"
"551208","Friedrichstadt","08.12.2012","","1,38","Nebenflüsse der Elbe"
"551208","Friedrichstadt","09.12.2012","","1,82","Nebenflüsse der Elbe"
"551208","Friedrichstadt","10.12.2012","","1,47","Nebenflüsse der Elbe"
"551208","Friedrichstadt","11.12.2012","","1,24","Nebenflüsse der Elbe"
"551208","Friedrichstadt","12.12.2012","","1,24","Nebenflüsse der Elbe"
"551208","Friedrichstadt","13.12.2012","","1,67","Nebenflüsse der Elbe"
"551208","Friedrichstadt","14.12.2012","","2,20","Nebenflüsse der Elbe"
"551208","Friedrichstadt","15.12.2012","","3,08","Nebenflüsse der Elbe"
"551208","Friedrichstadt","16.12.2012","","5,72","Nebenflüsse der Elbe"
"551208","Friedrichstadt","17.12.2012","","7,06","Nebenflüsse der Elbe"
"551208","Friedrichstadt","18.12.2012","","7,34","Nebenflüsse der Elbe"
"551208","Friedrichstadt","19.12.2012","","9,03","Nebenflüsse der Elbe"
"551208","Friedrichstadt","20.12.2012","","9,63","Nebenflüsse der Elbe"
"551208","Friedrichstadt","21.12.2012","","9,18","Nebenflüsse der Elbe"
"551208","Friedrichstadt","22.12.2012","","8,85","Nebenflüsse der Elbe"
"551208","Friedrichstadt","23.12.2012","","12,00","Nebenflüsse der Elbe"
"551208","Friedrichstadt","24.12.2012","","19,20","Nebenflüsse der Elbe"
"551208","Friedrichstadt","25.12.2012","","19,30","Nebenflüsse der Elbe"
"551208","Friedrichstadt","26.12.2012","","19,00","Nebenflüsse der Elbe"
"551208","Friedrichstadt","27.12.2012","","17,30","Nebenflüsse der Elbe"
"551208","Friedrichstadt","28.12.2012","","13,60","Nebenflüsse der Elbe"
"551208","Friedrichstadt","29.12.2012","","10,80","Nebenflüsse der Elbe"
"551208","Friedrichstadt","30.12.2012","","10,20","Nebenflüsse der Elbe"
"551208","Friedrichstadt","31.12.2012","","8,60","Nebenflüsse der Elbe"
"551208","Friedrichstadt","01.01.2013","","7,27","Nebenflüsse der Elbe"
"551208","Friedrichstadt","02.01.2013","","7,11","Nebenflüsse der Elbe"
"551208","Friedrichstadt","03.01.2013","","7,59","Nebenflüsse der Elbe"
"551208","Friedrichstadt","04.01.2013","","9,31","Nebenflüsse der Elbe"
"551208","Friedrichstadt","05.01.2013","","14,10","Nebenflüsse der Elbe"
"551208","Friedrichstadt","06.01.2013","","20,60","Nebenflüsse der Elbe"
"551208","Friedrichstadt","07.01.2013","","28,70","Nebenflüsse der Elbe"
"551208","Friedrichstadt","08.01.2013","","31,90","Nebenflüsse der Elbe"
"551208","Friedrichstadt","09.01.2013","","29,80","Nebenflüsse der Elbe"
"551208","Friedrichstadt","10.01.2013","","27,30","Nebenflüsse der Elbe"
"551208","Friedrichstadt","11.01.2013","","22,40","Nebenflüsse der Elbe"
"551208","Friedrichstadt","12.01.2013","","19,10","Nebenflüsse der Elbe"
"551208","Friedrichstadt","13.01.2013","","18,00","Nebenflüsse der Elbe"
"551208","Friedrichstadt","14.01.2013","","16,90","Nebenflüsse der Elbe"
"551208","Friedrichstadt","15.01.2013","","13,80","Nebenflüsse der Elbe"
"551208","Friedrichstadt","16.01.2013","","10,30","Nebenflüsse der Elbe"
"551208","Friedrichstadt","17.01.2013","","9,07","Nebenflüsse der Elbe"
"551208","Friedrichstadt","18.01.2013","","8,57","Nebenflüsse der Elbe"
"551208","Friedrichstadt","19.01.2013","","8,28","Nebenflüsse der Elbe"
"551208","Friedrichstadt","20.01.2013","","7,99","Nebenflüsse der Elbe"
"551208","Friedrichstadt","21.01.2013","","7,06","Nebenflüsse der Elbe"
"551208","Friedrichstadt","22.01.2013","","5,68","Nebenflüsse der Elbe"
"551208","Friedrichstadt","23.01.2013","","4,37","Nebenflüsse der Elbe"
"551208","Friedrichstadt","24.01.2013","","3,21","Nebenflüsse der Elbe"
"551208","Friedrichstadt","25.01.2013","","1,69","Nebenflüsse der Elbe"
"551208","Friedrichstadt","26.01.2013","","1,76","Nebenflüsse der Elbe"
"551208","Friedrichstadt","27.01.2013","","2,59","Nebenflüsse der Elbe"
"551208","Friedrichstadt","28.01.2013","","2,87","Nebenflüsse der Elbe"
"551208","Friedrichstadt","29.01.2013","","4,25","Nebenflüsse der Elbe"
"551208","Friedrichstadt","30.01.2013","","9,37","Nebenflüsse der Elbe"
"551208","Friedrichstadt","31.01.2013","","10,10","Nebenflüsse der Elbe"
"551208","Friedrichstadt","01.02.2013","","9,83","Nebenflüsse der Elbe"
"551208","Friedrichstadt","02.02.2013","","9,72","Nebenflüsse der Elbe"
"551208","Friedrichstadt","03.02.2013","","9,21","Nebenflüsse der Elbe"
"551208","Friedrichstadt","04.02.2013","","9,33","Nebenflüsse der Elbe"
"551208","Friedrichstadt","05.02.2013","","9,64","Nebenflüsse der Elbe"
"551208","Friedrichstadt","06.02.2013","","9,26","Nebenflüsse der Elbe"
"551208","Friedrichstadt","07.02.2013","","8,54","Nebenflüsse der Elbe"
"551208","Friedrichstadt","08.02.2013","","7,86","Nebenflüsse der Elbe"
"551208","Friedrichstadt","09.02.2013","","7,25","Nebenflüsse der Elbe"
"551208","Friedrichstadt","10.02.2013","","6,95","Nebenflüsse der Elbe"
"551208","Friedrichstadt","11.02.2013","","5,90","Nebenflüsse der Elbe"
"551208","Friedrichstadt","12.02.2013","","4,74","Nebenflüsse der Elbe"
"551208","Friedrichstadt","13.02.2013","","4,53","Nebenflüsse der Elbe"
"551208","Friedrichstadt","14.02.2013","","3,93","Nebenflüsse der Elbe"
"551208","Friedrichstadt","15.02.2013","","4,41","Nebenflüsse der Elbe"
"551208","Friedrichstadt","16.02.2013","","4,78","Nebenflüsse der Elbe"
"551208","Friedrichstadt","17.02.2013","","4,66","Nebenflüsse der Elbe"
"551208","Friedrichstadt","18.02.2013","","3,86","Nebenflüsse der Elbe"
"551208","Friedrichstadt","19.02.2013","","2,98","Nebenflüsse der Elbe"
"551208","Friedrichstadt","20.02.2013","","2,60","Nebenflüsse der Elbe"
"551208","Friedrichstadt","21.02.2013","","2,55","Nebenflüsse der Elbe"
"551208","Friedrichstadt","22.02.2013","","2,50","Nebenflüsse der Elbe"
"551208","Friedrichstadt","23.02.2013","","2,51","Nebenflüsse der Elbe"
"551208","Friedrichstadt","24.02.2013","","2,54","Nebenflüsse der Elbe"
"551208","Friedrichstadt","25.02.2013","","2,81","Nebenflüsse der Elbe"
"551208","Friedrichstadt","26.02.2013","","3,41","Nebenflüsse der Elbe"
"551208","Friedrichstadt","27.02.2013","","3,41","Nebenflüsse der Elbe"
"551208","Friedrichstadt","28.02.2013","","3,29","Nebenflüsse der Elbe"
"551208","Friedrichstadt","01.03.2013","","2,89","Nebenflüsse der Elbe"
"551208","Friedrichstadt","02.03.2013","","2,74","Nebenflüsse der Elbe"
"551208","Friedrichstadt","03.03.2013","","2,75","Nebenflüsse der Elbe"
"551208","Friedrichstadt","04.03.2013","","2,80","Nebenflüsse der Elbe"
"551208","Friedrichstadt","05.03.2013","","3,01","Nebenflüsse der Elbe"
"551208","Friedrichstadt","06.03.2013","","3,61","Nebenflüsse der Elbe"
"551208","Friedrichstadt","07.03.2013","","4,88","Nebenflüsse der Elbe"
"551208","Friedrichstadt","08.03.2013","","7,92","Nebenflüsse der Elbe"
"551208","Friedrichstadt","09.03.2013","","8,05","Nebenflüsse der Elbe"
"551208","Friedrichstadt","10.03.2013","","8,87","Nebenflüsse der Elbe"
"551208","Friedrichstadt","11.03.2013","","10,20","Nebenflüsse der Elbe"
"551208","Friedrichstadt","12.03.2013","","10,10","Nebenflüsse der Elbe"
"551208","Friedrichstadt","13.03.2013","","8,95","Nebenflüsse der Elbe"
"551208","Friedrichstadt","14.03.2013","","7,93","Nebenflüsse der Elbe"
"551208","Friedrichstadt","15.03.2013","","7,73","Nebenflüsse der Elbe"
"551208","Friedrichstadt","16.03.2013","","7,79","Nebenflüsse der Elbe"
"551208","Friedrichstadt","17.03.2013","","7,20","Nebenflüsse der Elbe"
"551208","Friedrichstadt","18.03.2013","","6,84","Nebenflüsse der Elbe"
"551208","Friedrichstadt","19.03.2013","","6,87","Nebenflüsse der Elbe"
"551208","Friedrichstadt","20.03.2013","","6,44","Nebenflüsse der Elbe"
"551208","Friedrichstadt","21.03.2013","","6,05","Nebenflüsse der Elbe"
"551208","Friedrichstadt","22.03.2013","","5,92","Nebenflüsse der Elbe"
"551208","Friedrichstadt","23.03.2013","","5,72","Nebenflüsse der Elbe"
"551208","Friedrichstadt","24.03.2013","","5,57","Nebenflüsse der Elbe"
"551208","Friedrichstadt","25.03.2013","","4,91","Nebenflüsse der Elbe"
"551208","Friedrichstadt","26.03.2013","","4,35","Nebenflüsse der Elbe"
"551208","Friedrichstadt","27.03.2013","","4,20","Nebenflüsse der Elbe"
"551208","Friedrichstadt","28.03.2013","","4,15","Nebenflüsse der Elbe"
"551208","Friedrichstadt","29.03.2013","","4,27","Nebenflüsse der Elbe"
"551208","Friedrichstadt","30.03.2013","","4,20","Nebenflüsse der Elbe"
"551208","Friedrichstadt","31.03.2013","","4,14","Nebenflüsse der Elbe"
"551208","Friedrichstadt","01.04.2013","","4,14","Nebenflüsse der Elbe"
"551208","Friedrichstadt","02.04.2013","","3,53","Nebenflüsse der Elbe"
"551208","Friedrichstadt","03.04.2013","","2,63","Nebenflüsse der Elbe"
"551208","Friedrichstadt","04.04.2013","","2,60","Nebenflüsse der Elbe"
"551208","Friedrichstadt","05.04.2013","","2,78","Nebenflüsse der Elbe"
"551208","Friedrichstadt","06.04.2013","","2,77","Nebenflüsse der Elbe"
"551208","Friedrichstadt","07.04.2013","","2,90","Nebenflüsse der Elbe"
"551208","Friedrichstadt","08.04.2013","","3,36","Nebenflüsse der Elbe"
"551208","Friedrichstadt","09.04.2013","","4,28","Nebenflüsse der Elbe"
"551208","Friedrichstadt","10.04.2013","","7,45","Nebenflüsse der Elbe"
"551208","Friedrichstadt","11.04.2013","","9,86","Nebenflüsse der Elbe"
"551208","Friedrichstadt","12.04.2013","","11,70","Nebenflüsse der Elbe"
"551208","Friedrichstadt","13.04.2013","","12,20","Nebenflüsse der Elbe"
"551208","Friedrichstadt","14.04.2013","","12,00","Nebenflüsse der Elbe"
"551208","Friedrichstadt","15.04.2013","","11,90","Nebenflüsse der Elbe"
"551208","Friedrichstadt","16.04.2013","","12,60","Nebenflüsse der Elbe"
"551208","Friedrichstadt","17.04.2013","","13,10","Nebenflüsse der Elbe"
"551208","Friedrichstadt","18.04.2013","","13,30","Nebenflüsse der Elbe"
"551208","Friedrichstadt","19.04.2013","","11,10","Nebenflüsse der Elbe"
"551208","Friedrichstadt","20.04.2013","","9,88","Nebenflüsse der Elbe"
"551208","Friedrichstadt","21.04.2013","","9,34","Nebenflüsse der Elbe"
"551208","Friedrichstadt","22.04.2013","","7,51","Nebenflüsse der Elbe"
"551208","Friedrichstadt","23.04.2013","","6,09","Nebenflüsse der Elbe"
"551208","Friedrichstadt","24.04.2013","","5,86","Nebenflüsse der Elbe"
"551208","Friedrichstadt","25.04.2013","","5,56","Nebenflüsse der Elbe"
"551208","Friedrichstadt","26.04.2013","","5,19","Nebenflüsse der Elbe"
"551208","Friedrichstadt","27.04.2013","","5,28","Nebenflüsse der Elbe"
"551208","Friedrichstadt","28.04.2013","","5,45","Nebenflüsse der Elbe"
"551208","Friedrichstadt","29.04.2013","","4,50","Nebenflüsse der Elbe"
"551208","Friedrichstadt","30.04.2013","","3,34","Nebenflüsse der Elbe"
"551208","Friedrichstadt","01.05.2013","","3,19","Nebenflüsse der Elbe"
"551208","Friedrichstadt","02.05.2013","","2,98","Nebenflüsse der Elbe"
"551208","Friedrichstadt","03.05.2013","","2,41","Nebenflüsse der Elbe"
"551208","Friedrichstadt","04.05.2013","","1,94","Nebenflüsse der Elbe"
"551208","Friedrichstadt","05.05.2013","","1,66","Nebenflüsse der Elbe"
"551208","Friedrichstadt","06.05.2013","","1,38","Nebenflüsse der Elbe"
"551208","Friedrichstadt","07.05.2013","","2,17","Nebenflüsse der Elbe"
"551208","Friedrichstadt","08.05.2013","","5,69","Nebenflüsse der Elbe"
"551208","Friedrichstadt","09.05.2013","","7,46","Nebenflüsse der Elbe"
"551208","Friedrichstadt","10.05.2013","","7,67","Nebenflüsse der Elbe"
"551208","Friedrichstadt","11.05.2013","","7,51","Nebenflüsse der Elbe"
"551208","Friedrichstadt","12.05.2013","","7,25","Nebenflüsse der Elbe"
"551208","Friedrichstadt","13.05.2013","","7,21","Nebenflüsse der Elbe"
"551208","Friedrichstadt","14.05.2013","","7,04","Nebenflüsse der Elbe"
"551208","Friedrichstadt","15.05.2013","","5,67","Nebenflüsse der Elbe"
"551208","Friedrichstadt","16.05.2013","","3,68","Nebenflüsse der Elbe"
"551208","Friedrichstadt","17.05.2013","","2,93","Nebenflüsse der Elbe"
"551208","Friedrichstadt","18.05.2013","","2,62","Nebenflüsse der Elbe"
"551208","Friedrichstadt","19.05.2013","","2,10","Nebenflüsse der Elbe"
"551208","Friedrichstadt","20.05.2013","","2,21","Nebenflüsse der Elbe"
"551208","Friedrichstadt","21.05.2013","","1,92","Nebenflüsse der Elbe"
"551208","Friedrichstadt","22.05.2013","","2,64","Nebenflüsse der Elbe"
"551208","Friedrichstadt","23.05.2013","","2,09","Nebenflüsse der Elbe"
"551208","Friedrichstadt","24.05.2013","","2,46","Nebenflüsse der Elbe"
"551208","Friedrichstadt","25.05.2013","","3,94","Nebenflüsse der Elbe"
"551208","Friedrichstadt","26.05.2013","","5,02","Nebenflüsse der Elbe"
"551208","Friedrichstadt","27.05.2013","","7,09","Nebenflüsse der Elbe"
"551208","Friedrichstadt","28.05.2013","","5,74","Nebenflüsse der Elbe"
"551208","Friedrichstadt","29.05.2013","","9,19","Nebenflüsse der Elbe"
"551208","Friedrichstadt","30.05.2013","","11,70","Nebenflüsse der Elbe"
"551208","Friedrichstadt","31.05.2013","","30,20","Nebenflüsse der Elbe"
"551208","Friedrichstadt","01.06.2013","","36,90","Nebenflüsse der Elbe"
"551208","Friedrichstadt","02.06.2013","","76,80","Nebenflüsse der Elbe"
"551208","Friedrichstadt","03.06.2013","","103,00","Nebenflüsse der Elbe"
"551208","Friedrichstadt","04.06.2013","","63,70","Nebenflüsse der Elbe"
"551208","Friedrichstadt","05.06.2013","","51,20","Nebenflüsse der Elbe"
"551208","Friedrichstadt","06.06.2013","","46,50","Nebenflüsse der Elbe"
"551208","Friedrichstadt","07.06.2013","","39,00","Nebenflüsse der Elbe"
"551208","Friedrichstadt","08.06.2013","","30,70","Nebenflüsse der Elbe"
"551208","Friedrichstadt","09.06.2013","","33,60","Nebenflüsse der Elbe"
"551208","Friedrichstadt","10.06.2013","","29,70","Nebenflüsse der Elbe"
"551208","Friedrichstadt","11.06.2013","","25,70","Nebenflüsse der Elbe"
"551208","Friedrichstadt","12.06.2013","","21,00","Nebenflüsse der Elbe"
"551208","Friedrichstadt","13.06.2013","","14,00","Nebenflüsse der Elbe"
"551208","Friedrichstadt","14.06.2013","","12,70","Nebenflüsse der Elbe"
"551208","Friedrichstadt","15.06.2013","","11,50","Nebenflüsse der Elbe"
"551208","Friedrichstadt","16.06.2013","","10,70","Nebenflüsse der Elbe"
"551208","Friedrichstadt","17.06.2013","","6,06","Nebenflüsse der Elbe"
"551208","Friedrichstadt","18.06.2013","","2,65","Nebenflüsse der Elbe"
"551208","Friedrichstadt","19.06.2013","","2,30","Nebenflüsse der Elbe"
"551208","Friedrichstadt","20.06.2013","","3,52","Nebenflüsse der Elbe"
"551208","Friedrichstadt","21.06.2013","","4,64","Nebenflüsse der Elbe"
"551208","Friedrichstadt","22.06.2013","","3,80","Nebenflüsse der Elbe"
"551208","Friedrichstadt","23.06.2013","","3,57","Nebenflüsse der Elbe"
"551208","Friedrichstadt","24.06.2013","","3,18","Nebenflüsse der Elbe"
"551208","Friedrichstadt","25.06.2013","","13,30","Nebenflüsse der Elbe"
"551208","Friedrichstadt","26.06.2013","","21,30","Nebenflüsse der Elbe"
"551208","Friedrichstadt","27.06.2013","","20,70","Nebenflüsse der Elbe"
"551208","Friedrichstadt","28.06.2013","","18,00","Nebenflüsse der Elbe"
"551208","Friedrichstadt","29.06.2013","","14,80","Nebenflüsse der Elbe"
"551208","Friedrichstadt","30.06.2013","","13,70","Nebenflüsse der Elbe"
"551208","Friedrichstadt","01.07.2013","","10,70","Nebenflüsse der Elbe"
"551208","Friedrichstadt","02.07.2013","","9,01","Nebenflüsse der Elbe"
"551208","Friedrichstadt","03.07.2013","","7,89","Nebenflüsse der Elbe"
"551208","Friedrichstadt","04.07.2013","","7,60","Nebenflüsse der Elbe"
"551208","Friedrichstadt","05.07.2013","","6,04","Nebenflüsse der Elbe"
"551208","Friedrichstadt","06.07.2013","","4,91","Nebenflüsse der Elbe"
"551208","Friedrichstadt","07.07.2013","","4,26","Nebenflüsse der Elbe"
"551208","Friedrichstadt","08.07.2013","","3,43","Nebenflüsse der Elbe"
"551208","Friedrichstadt","09.07.2013","","2,59","Nebenflüsse der Elbe"
"551208","Friedrichstadt","10.07.2013","","2,26","Nebenflüsse der Elbe"
"551208","Friedrichstadt","11.07.2013","","1,70","Nebenflüsse der Elbe"
"551208","Friedrichstadt","12.07.2013","","1,44","Nebenflüsse der Elbe"
"551208","Friedrichstadt","13.07.2013","","1,62","Nebenflüsse der Elbe"
"551208","Friedrichstadt","14.07.2013","","1,54","Nebenflüsse der Elbe"
"551208","Friedrichstadt","15.07.2013","","1,47","Nebenflüsse der Elbe"
"551208","Friedrichstadt","16.07.2013","","1,42","Nebenflüsse der Elbe"
"551208","Friedrichstadt","17.07.2013","","1,39","Nebenflüsse der Elbe"
"551208","Friedrichstadt","18.07.2013","","1,36","Nebenflüsse der Elbe"
"551208","Friedrichstadt","19.07.2013","","1,32","Nebenflüsse der Elbe"
"551208","Friedrichstadt","20.07.2013","","1,30","Nebenflüsse der Elbe"
"551208","Friedrichstadt","21.07.2013","","1,28","Nebenflüsse der Elbe"
"551208","Friedrichstadt","22.07.2013","","1,26","Nebenflüsse der Elbe"
"551208","Friedrichstadt","23.07.2013","","1,22","Nebenflüsse der Elbe"
"551208","Friedrichstadt","24.07.2013","","1,21","Nebenflüsse der Elbe"
"551208","Friedrichstadt","25.07.2013","","1,22","Nebenflüsse der Elbe"
"551208","Friedrichstadt","26.07.2013","","1,15","Nebenflüsse der Elbe"
"551208","Friedrichstadt","27.07.2013","","1,15","Nebenflüsse der Elbe"
"551208","Friedrichstadt","28.07.2013","","1,14","Nebenflüsse der Elbe"
"551208","Friedrichstadt","29.07.2013","","3,79","Nebenflüsse der Elbe"
"551208","Friedrichstadt","30.07.2013","","4,90","Nebenflüsse der Elbe"
"551208","Friedrichstadt","31.07.2013","","2,24","Nebenflüsse der Elbe"
"551208","Friedrichstadt","01.08.2013","","1,12","Nebenflüsse der Elbe"
"551208","Friedrichstadt","02.08.2013","","1,04","Nebenflüsse der Elbe"
"551208","Friedrichstadt","03.08.2013","","0,98","Nebenflüsse der Elbe"
"551208","Friedrichstadt","04.08.2013","","1,96","Nebenflüsse der Elbe"
"551208","Friedrichstadt","05.08.2013","","1,23","Nebenflüsse der Elbe"
"551208","Friedrichstadt","06.08.2013","","1,50","Nebenflüsse der Elbe"
"551208","Friedrichstadt","07.08.2013","","2,74","Nebenflüsse der Elbe"
"551208","Friedrichstadt","08.08.2013","","1,72","Nebenflüsse der Elbe"
"551208","Friedrichstadt","09.08.2013","","1,52","Nebenflüsse der Elbe"
"551208","Friedrichstadt","10.08.2013","","1,44","Nebenflüsse der Elbe"
"551208","Friedrichstadt","11.08.2013","","1,27","Nebenflüsse der Elbe"
"551208","Friedrichstadt","12.08.2013","","1,25","Nebenflüsse der Elbe"
"551208","Friedrichstadt","13.08.2013","","1,10","Nebenflüsse der Elbe"
"551208","Friedrichstadt","14.08.2013","","0,95","Nebenflüsse der Elbe"
"551208","Friedrichstadt","15.08.2013","","0,93","Nebenflüsse der Elbe"
"551208","Friedrichstadt","16.08.2013","","0,86","Nebenflüsse der Elbe"
"551208","Friedrichstadt","17.08.2013","","0,71","Nebenflüsse der Elbe"
"551208","Friedrichstadt","18.08.2013","","0,69","Nebenflüsse der Elbe"
"551208","Friedrichstadt","19.08.2013","","0,69","Nebenflüsse der Elbe"
"551208","Friedrichstadt","20.08.2013","","0,70","Nebenflüsse der Elbe"
"551208","Friedrichstadt","21.08.2013","","0,70","Nebenflüsse der Elbe"
"551208","Friedrichstadt","22.08.2013","","0,68","Nebenflüsse der Elbe"
