index,date,discharge_m3_s
0,1999-01-01,6.02
1,1999-01-02,5.62
2,1999-01-03,5.24
3,1999-01-04,4.7
4,1999-01-05,3.73
5,1999-01-06,3.16
6,1999-01-07,2.77
7,1999-01-08,2.9
8,1999-01-09,3.16
9,1999-01-10,3.16
10,1999-01-11,2.9
11,1999-01-12,2.9
12,1999-01-13,2.77
13,1999-01-14,3.16
14,1999-01-15,3.88
15,1999-01-16,4.53
16,1999-01-17,4.2
17,1999-01-18,4.53
18,1999-01-19,4.04
19,1999-01-20,3.3
20,1999-01-21,3.3
21,1999-01-22,3.16
22,1999-01-23,3.16
23,1999-01-24,3.03
24,1999-01-25,3.03
25,1999-01-26,3.16
26,1999-01-27,3.44
27,1999-01-28,3.88
28,1999-01-29,4.04
29,1999-01-30,3.73
30,1999-01-31,3.58
31,1999-02-01,3.73
32,1999-02-02,4.04
33,1999-02-03,4.88
34,1999-02-04,9.16
35,1999-02-05,10.7
36,1999-02-06,10.2
37,1999-02-07,9.58
38,1999-02-08,9.58
39,1999-02-09,9.8
40,1999-02-10,9.16
41,1999-02-11,8.74
42,1999-02-12,8.25
43,1999-02-13,8.01
44,1999-02-14,7.77
45,1999-02-15,7.53
46,1999-02-16,7.3
47,1999-02-17,7.08
48,1999-02-18,7.08
49,1999-02-19,8.95
50,1999-02-20,16.6
51,1999-02-21,15.5
52,1999-02-22,14.5
53,1999-02-23,13.5
54,1999-02-24,13.0
55,1999-02-25,17.7
56,1999-02-26,20.5
57,1999-02-27,17.4
58,1999-02-28,16.3
59,1999-03-01,16.8
60,1999-03-02,16.6
61,1999-03-03,17.1
62,1999-03-04,16.6
63,1999-03-05,18.2
64,1999-03-06,27.5
65,1999-03-07,19.6
66,1999-03-08,10.0
67,1999-03-09,10.0
68,1999-03-10,10.0
69,1999-03-11,9.58
70,1999-03-12,9.8
71,1999-03-13,9.58
72,1999-03-14,9.37
73,1999-03-15,6.86
74,1999-03-16,4.36
75,1999-03-17,3.88
76,1999-03-18,3.58
77,1999-03-19,3.58
78,1999-03-20,3.73
79,1999-03-21,3.73
80,1999-03-22,3.58
81,1999-03-23,3.44
82,1999-03-24,3.3
83,1999-03-25,3.3
84,1999-03-26,3.44
85,1999-03-27,3.58
86,1999-03-28,3.58
87,1999-03-29,4.53
88,1999-03-30,5.43
89,1999-03-31,4.53
90,1999-04-01,4.04
91,1999-04-02,3.44
92,1999-04-03,3.44
93,1999-04-04,3.44
94,1999-04-05,3.3
95,1999-04-06,3.03
96,1999-04-07,2.77
97,1999-04-08,2.53
98,1999-04-09,2.53
99,1999-04-10,2.41
100,1999-04-11,2.08
101,1999-04-12,1.78
102,1999-04-13,1.51
103,1999-04-14,1.51
104,1999-04-15,1.42
105,1999-04-16,1.42
106,1999-04-17,2.08
107,1999-04-18,2.3
108,1999-04-19,1.98
109,1999-04-20,1.78
110,1999-04-21,1.6
111,1999-04-22,1.51
112,1999-04-23,1.42
113,1999-04-24,1.42
114,1999-04-25,1.42
115,1999-04-26,1.34
116,1999-04-27,1.34
117,1999-04-28,1.26
118,1999-04-29,1.19
119,1999-04-30,1.11
120,1999-05-01,1.04
121,1999-05-02,1.04
122,1999-05-03,0.91
123,1999-05-04,0.91
124,1999-05-05,0.98
125,1999-05-06,1.11
126,1999-05-07,0.91
127,1999-05-08,1.04
128,1999-05-09,1.6
129,1999-05-10,1.04
130,1999-05-11,0.91
131,1999-05-12,1.51
132,1999-05-13,1.98
133,1999-05-14,1.34
134,1999-05-15,1.88
135,1999-05-16,1.42
136,1999-05-17,1.34
137,1999-05-18,1.51
138,1999-05-19,1.42
139,1999-05-20,1.42
140,1999-05-21,1.69
141,1999-05-22,2.08
142,1999-05-23,1.69
143,1999-05-24,1.51
144,1999-05-25,1.34
145,1999-05-26,1.26
146,1999-05-27,1.19
147,1999-05-28,1.19
148,1999-05-29,1.19
149,1999-05-30,1.19
150,1999-05-31,1.19
151,1999-06-01,1.19
152,1999-06-02,1.11
153,1999-06-03,1.19
154,1999-06-04,0.98
155,1999-06-05,0.98
156,1999-06-06,0.91
157,1999-06-07,0.91
158,1999-06-08,0.98
159,1999-06-09,0.98
160,1999-06-10,0.91
161,1999-06-11,0.79
162,1999-06-12,0.63
163,1999-06-13,0.63
164,1999-06-14,0.58
165,1999-06-15,0.54
166,1999-06-16,0.49
167,1999-06-17,0.58
168,1999-06-18,1.51
169,1999-06-19,4.88
170,1999-06-20,4.04
171,1999-06-21,3.03
172,1999-06-22,2.08
173,1999-06-23,1.51
174,1999-06-24,1.51
175,1999-06-25,1.42
176,1999-06-26,1.34
177,1999-06-27,1.34
178,1999-06-28,1.88
179,1999-06-29,1.51
180,1999-06-30,1.42
181,1999-07-01,1.42
182,1999-07-02,1.34
183,1999-07-03,1.26
184,1999-07-04,1.51
185,1999-07-05,1.42
186,1999-07-06,2.08
187,1999-07-07,8.95
188,1999-07-08,5.82
189,1999-07-09,3.88
190,1999-07-10,3.73
191,1999-07-11,2.3
192,1999-07-12,2.3
193,1999-07-13,2.08
194,1999-07-14,4.53
195,1999-07-15,6.86
196,1999-07-16,4.2
197,1999-07-17,3.03
198,1999-07-18,2.65
199,1999-07-19,2.3
200,1999-07-20,2.19
201,1999-07-21,2.19
202,1999-07-22,2.53
203,1999-07-23,2.41
204,1999-07-24,1.98
205,1999-07-25,1.88
206,1999-07-26,1.78
207,1999-07-27,1.78
208,1999-07-28,1.51
209,1999-07-29,1.19
210,1999-07-30,1.19
211,1999-07-31,1.19
212,1999-08-01,1.19
213,1999-08-02,1.11
214,1999-08-03,1.04
215,1999-08-04,1.04
216,1999-08-05,0.98
217,1999-08-06,1.04
218,1999-08-07,1.04
219,1999-08-08,1.04
220,1999-08-09,1.04
221,1999-08-10,1.42
222,1999-08-11,1.19
223,1999-08-12,1.04
224,1999-08-13,1.04
225,1999-08-14,1.04
226,1999-08-15,1.04
227,1999-08-16,0.98
228,1999-08-17,0.98
229,1999-08-18,0.85
230,1999-08-19,0.74
231,1999-08-20,0.58
232,1999-08-21,0.68
233,1999-08-22,0.63
234,1999-08-23,0.58
235,1999-08-24,0.58
236,1999-08-25,0.58
237,1999-08-26,0.63
238,1999-08-27,0.91
239,1999-08-28,0.91
240,1999-08-29,0.91
241,1999-08-30,0.91
242,1999-08-31,0.91
243,1999-09-01,0.98
244,1999-09-02,0.98
245,1999-09-03,0.91
246,1999-09-04,0.91
247,1999-09-05,0.91
248,1999-09-06,1.04
249,1999-09-07,0.91
250,1999-09-08,0.91
251,1999-09-09,0.85
252,1999-09-10,0.85
253,1999-09-11,0.85
254,1999-09-12,0.85
255,1999-09-13,0.85
256,1999-09-14,0.79
257,1999-09-15,0.79
258,1999-09-16,0.79
259,1999-09-17,0.79
260,1999-09-18,2.3
261,1999-09-19,1.04
262,1999-09-20,0.98
263,1999-09-21,0.98
264,1999-09-22,0.91
265,1999-09-23,0.91
266,1999-09-24,0.91
267,1999-09-25,1.19
268,1999-09-26,1.19
269,1999-09-27,0.98
270,1999-09-28,0.91
271,1999-09-29,0.91
272,1999-09-30,0.91
273,1999-10-01,0.79
274,1999-10-02,0.49
275,1999-10-03,0.49
276,1999-10-04,0.54
277,1999-10-05,0.45
278,1999-10-06,0.45
279,1999-10-07,0.45
280,1999-10-08,0.45
281,1999-10-09,0.49
282,1999-10-10,0.74
283,1999-10-11,0.58
284,1999-10-12,0.54
285,1999-10-13,0.63
286,1999-10-14,0.49
287,1999-10-15,0.49
288,1999-10-16,0.49
289,1999-10-17,0.45
290,1999-10-18,0.54
291,1999-10-19,0.85
292,1999-10-20,0.79
293,1999-10-21,0.79
294,1999-10-22,0.85
295,1999-10-23,0.91
296,1999-10-24,0.98
297,1999-10-25,0.91
298,1999-10-26,0.63
299,1999-10-27,0.54
300,1999-10-28,0.54
301,1999-10-29,0.54
302,1999-10-30,0.58
303,1999-10-31,0.58
304,1999-11-01,0.49
305,1999-11-02,0.49
306,1999-11-03,0.68
307,1999-11-04,0.54
308,1999-11-05,0.49
309,1999-11-06,0.54
310,1999-11-07,0.58
311,1999-11-08,0.63
312,1999-11-09,0.98
313,1999-11-10,1.51
314,1999-11-11,2.08
315,1999-11-12,1.51
316,1999-11-13,1.34
317,1999-11-14,1.51
318,1999-11-15,1.42
319,1999-11-16,1.34
320,1999-11-17,1.42
321,1999-11-18,1.26
322,1999-11-19,1.26
323,1999-11-20,1.26
324,1999-11-21,1.19
325,1999-11-22,1.19
326,1999-11-23,1.11
327,1999-11-24,1.11
328,1999-11-25,1.11
329,1999-11-26,1.11
330,1999-11-27,1.19
331,1999-11-28,1.11
332,1999-11-29,1.04
333,1999-11-30,1.04
334,1999-12-01,1.11
335,1999-12-02,1.19
336,1999-12-03,1.11
337,1999-12-04,1.04
338,1999-12-05,1.11
339,1999-12-06,1.04
340,1999-12-07,1.04
341,1999-12-08,1.19
342,1999-12-09,1.11
343,1999-12-10,1.11
344,1999-12-11,1.04
345,1999-12-12,1.11
346,1999-12-13,1.11
347,1999-12-14,1.04
348,1999-12-15,1.04
349,1999-12-16,1.04
350,1999-12-17,1.04
351,1999-12-18,1.04
352,1999-12-19,1.04
353,1999-12-20,1.04
354,1999-12-21,1.04
355,1999-12-22,0.91
356,1999-12-23,0.91
357,1999-12-24,1.04
358,1999-12-25,1.11
359,1999-12-26,1.19
360,1999-12-27,1.42
361,1999-12-28,1.34
362,1999-12-29,1.26
363,1999-12-30,1.26
364,1999-12-31,1.26
365,2000-01-01,1.26
366,2000-01-02,1.51
367,2000-01-03,1.51
368,2000-01-04,1.6
369,2000-01-05,1.98
370,2000-01-06,1.88
371,2000-01-07,1.78
372,2000-01-08,1.78
373,2000-01-09,1.78
374,2000-01-10,1.69
375,2000-01-11,1.6
376,2000-01-12,1.6
377,2000-01-13,1.51
378,2000-01-14,1.51
379,2000-01-15,1.42
380,2000-01-16,1.42
381,2000-01-17,1.69
382,2000-01-18,2.9
383,2000-01-19,2.9
384,2000-01-20,2.65
385,2000-01-21,3.16
386,2000-01-22,2.9
387,2000-01-23,2.65
388,2000-01-24,2.41
389,2000-01-25,2.19
390,2000-01-26,2.19
391,2000-01-27,2.19
392,2000-01-28,2.3
393,2000-01-29,3.44
394,2000-01-30,10.0
395,2000-01-31,10.7
396,2000-02-01,15.3
397,2000-02-02,16.3
398,2000-02-03,15.0
399,2000-02-04,10.5
400,2000-02-05,6.43
401,2000-02-06,5.62
402,2000-02-07,6.64
403,2000-02-08,8.74
404,2000-02-09,8.95
405,2000-02-10,9.16
406,2000-02-11,7.3
407,2000-02-12,5.06
408,2000-02-13,4.88
409,2000-02-14,4.88
410,2000-02-15,4.53
411,2000-02-16,5.06
412,2000-02-17,5.82
413,2000-02-18,5.62
414,2000-02-19,5.24
415,2000-02-20,4.88
416,2000-02-21,4.7
417,2000-02-22,4.36
418,2000-02-23,3.88
419,2000-02-24,3.88
420,2000-02-25,4.88
421,2000-02-26,7.3
422,2000-02-27,7.77
423,2000-02-28,7.3
424,2000-02-29,6.22
425,2000-03-01,6.02
426,2000-03-02,6.02
427,2000-03-03,6.22
428,2000-03-04,6.64
429,2000-03-05,6.86
430,2000-03-06,6.86
431,2000-03-07,7.08
432,2000-03-08,9.16
433,2000-03-09,20.0
434,2000-03-10,40.0
435,2000-03-11,34.5
436,2000-03-12,29.5
437,2000-03-13,30.4
438,2000-03-14,28.7
439,2000-03-15,28.3
440,2000-03-16,26.2
441,2000-03-17,28.3
442,2000-03-18,25.4
443,2000-03-19,18.4
444,2000-03-20,14.8
445,2000-03-21,12.0
446,2000-03-22,9.71
447,2000-03-23,9.09
448,2000-03-24,9.29
449,2000-03-25,10.1
450,2000-03-26,9.71
451,2000-03-27,13.7
452,2000-03-28,22.4
453,2000-03-29,22.4
454,2000-03-30,21.4
455,2000-03-31,24.3
456,2000-04-01,23.1
457,2000-04-02,20.3
458,2000-04-03,18.4
459,2000-04-04,13.2
460,2000-04-05,9.71
461,2000-04-06,7.53
462,2000-04-07,6.43
463,2000-04-08,5.06
464,2000-04-09,4.7
465,2000-04-10,4.37
466,2000-04-11,4.2
467,2000-04-12,3.73
468,2000-04-13,3.73
469,2000-04-14,4.2
470,2000-04-15,3.3
471,2000-04-16,3.89
472,2000-04-17,3.03
473,2000-04-18,3.3
474,2000-04-19,3.44
475,2000-04-20,3.03
476,2000-04-21,2.65
477,2000-04-22,2.65
478,2000-04-23,2.65
479,2000-04-24,2.53
480,2000-04-25,2.08
481,2000-04-26,1.51
482,2000-04-27,1.42
483,2000-04-28,1.34
484,2000-04-29,1.26
485,2000-04-30,1.26
486,2000-05-01,1.19
487,2000-05-02,1.19
488,2000-05-03,1.19
489,2000-05-04,1.19
490,2000-05-05,0.98
491,2000-05-06,0.63
492,2000-05-07,0.63
493,2000-05-08,0.68
494,2000-05-09,1.05
495,2000-05-10,0.74
496,2000-05-11,0.68
497,2000-05-12,0.63
498,2000-05-13,0.54
499,2000-05-14,0.54
500,2000-05-15,0.63
501,2000-05-16,0.79
502,2000-05-17,0.91
503,2000-05-18,1.51
504,2000-05-19,1.05
505,2000-05-20,1.05
506,2000-05-21,1.05
507,2000-05-22,1.19
508,2000-05-23,1.05
509,2000-05-24,0.85
510,2000-05-25,0.85
511,2000-05-26,0.85
512,2000-05-27,0.85
513,2000-05-28,0.85
514,2000-05-29,0.85
515,2000-05-30,0.85
516,2000-05-31,0.91
517,2000-06-01,0.85
518,2000-06-02,0.85
519,2000-06-03,0.79
520,2000-06-04,0.79
521,2000-06-05,0.79
522,2000-06-06,0.74
523,2000-06-07,0.49
524,2000-06-08,0.63
525,2000-06-09,0.54
526,2000-06-10,0.49
527,2000-06-11,0.58
528,2000-06-12,0.63
529,2000-06-13,0.58
530,2000-06-14,0.91
531,2000-06-15,0.58
532,2000-06-16,0.58
533,2000-06-17,0.49
534,2000-06-18,0.45
535,2000-06-19,0.41
536,2000-06-20,0.41
537,2000-06-21,0.41
538,2000-06-22,0.37
539,2000-06-23,0.34
540,2000-06-24,0.37
541,2000-06-25,0.41
542,2000-06-26,0.41
543,2000-06-27,0.41
544,2000-06-28,0.37
545,2000-06-29,0.37
546,2000-06-30,0.34
547,2000-07-01,0.37
548,2000-07-02,0.37
549,2000-07-03,0.37
550,2000-07-04,0.91
551,2000-07-05,0.74
552,2000-07-06,0.49
553,2000-07-07,0.45
554,2000-07-08,3.3
555,2000-07-09,0.98
556,2000-07-10,0.91
557,2000-07-11,0.74
558,2000-07-12,0.49
559,2000-07-13,0.41
560,2000-07-14,0.41
561,2000-07-15,0.45
562,2000-07-16,0.41
563,2000-07-17,0.41
564,2000-07-18,0.41
565,2000-07-19,0.37
566,2000-07-20,1.34
567,2000-07-21,0.41
568,2000-07-22,0.41
569,2000-07-23,0.41
570,2000-07-24,0.41
571,2000-07-25,0.41
572,2000-07-26,0.41
573,2000-07-27,0.37
574,2000-07-28,0.37
575,2000-07-29,0.45
576,2000-07-30,0.45
577,2000-07-31,0.37
578,2000-08-01,0.37
579,2000-08-02,0.37
580,2000-08-03,0.37
581,2000-08-04,0.37
582,2000-08-05,0.34
583,2000-08-06,0.34
584,2000-08-07,0.41
585,2000-08-08,0.37
586,2000-08-09,0.37
587,2000-08-10,0.37
588,2000-08-11,0.41
589,2000-08-12,0.34
590,2000-08-13,0.3
591,2000-08-14,0.37
592,2000-08-15,0.3
593,2000-08-16,0.3
594,2000-08-17,0.37
595,2000-08-18,0.37
596,2000-08-19,0.3
597,2000-08-20,0.34
598,2000-08-21,0.79
599,2000-08-22,0.98
600,2000-08-23,0.54
601,2000-08-24,0.74
602,2000-08-25,0.68
603,2000-08-26,0.68
604,2000-08-27,0.63
605,2000-08-28,0.74
606,2000-08-29,0.63
607,2000-08-30,0.34
608,2000-08-31,0.34
609,2000-09-01,0.37
610,2000-09-02,0.45
611,2000-09-03,0.45
612,2000-09-04,0.98
613,2000-09-05,0.91
614,2000-09-06,0.79
615,2000-09-07,0.91
616,2000-09-08,0.79
617,2000-09-09,0.79
618,2000-09-10,0.74
619,2000-09-11,0.79
620,2000-09-12,0.68
621,2000-09-13,0.41
622,2000-09-14,0.37
623,2000-09-15,0.37
624,2000-09-16,0.54
625,2000-09-17,0.41
626,2000-09-18,0.41
627,2000-09-19,0.49
628,2000-09-20,0.74
629,2000-09-21,0.79
630,2000-09-22,0.79
631,2000-09-23,0.74
632,2000-09-24,0.74
633,2000-09-25,0.74
634,2000-09-26,0.74
635,2000-09-27,0.74
636,2000-09-28,0.74
637,2000-09-29,0.68
638,2000-09-30,0.68
639,2000-10-01,0.74
640,2000-10-02,1.05
641,2000-10-03,0.74
642,2000-10-04,0.58
643,2000-10-05,0.37
644,2000-10-06,0.54
645,2000-10-07,0.68
646,2000-10-08,0.85
647,2000-10-09,0.74
648,2000-10-10,0.91
649,2000-10-11,0.91
650,2000-10-12,0.91
651,2000-10-13,0.79
652,2000-10-14,0.74
653,2000-10-15,0.74
654,2000-10-16,0.74
655,2000-10-17,0.79
656,2000-10-18,0.79
657,2000-10-19,0.41
658,2000-10-20,0.37
659,2000-10-21,0.37
660,2000-10-22,0.54
661,2000-10-23,0.63
662,2000-10-24,0.58
663,2000-10-25,0.91
664,2000-10-26,1.05
665,2000-10-27,0.68
666,2000-10-28,0.37
667,2000-10-29,0.37
668,2000-10-30,0.37
669,2000-10-31,0.37
670,2000-11-01,0.37
671,2000-11-02,0.41
672,2000-11-03,0.49
673,2000-11-04,0.98
674,2000-11-05,0.91
675,2000-11-06,0.85
676,2000-11-07,0.85
677,2000-11-08,0.85
678,2000-11-09,0.85
679,2000-11-10,0.79
680,2000-11-11,0.91
681,2000-11-12,0.85
682,2000-11-13,0.85
683,2000-11-14,0.85
684,2000-11-15,0.98
685,2000-11-16,0.91
686,2000-11-17,0.85
687,2000-11-18,0.91
688,2000-11-19,0.79
689,2000-11-20,0.79
690,2000-11-21,0.85
691,2000-11-22,0.85
692,2000-11-23,0.68
693,2000-11-24,0.37
694,2000-11-25,0.54
695,2000-11-26,0.49
696,2000-11-27,0.45
697,2000-11-28,0.45
698,2000-11-29,0.45
699,2000-11-30,0.41
700,2000-12-01,0.37
701,2000-12-02,0.37
702,2000-12-03,0.37
703,2000-12-04,0.37
704,2000-12-05,0.45
705,2000-12-06,0.79
706,2000-12-07,0.79
707,2000-12-08,0.74
708,2000-12-09,0.45
709,2000-12-10,0.37
710,2000-12-11,0.49
711,2000-12-12,0.45
712,2000-12-13,0.41
713,2000-12-14,0.41
714,2000-12-15,0.41
715,2000-12-16,0.58
716,2000-12-17,0.54
717,2000-12-18,0.45
718,2000-12-19,0.54
719,2000-12-20,0.85
720,2000-12-21,0.79
721,2000-12-22,0.79
722,2000-12-23,0.79
723,2000-12-24,0.79
724,2000-12-25,0.79
725,2000-12-26,0.79
726,2000-12-27,0.79
727,2000-12-28,0.79
728,2000-12-29,0.74
729,2000-12-30,0.74
730,2000-12-31,0.74
731,2001-01-01,0.74
732,2001-01-02,0.74
733,2001-01-03,0.68
734,2001-01-04,0.45
735,2001-01-05,0.41
736,2001-01-06,0.54
737,2001-01-07,0.49
738,2001-01-08,0.45
739,2001-01-09,0.41
740,2001-01-10,0.37
741,2001-01-11,0.41
742,2001-01-12,0.68
743,2001-01-13,0.68
744,2001-01-14,0.68
745,2001-01-15,0.68
746,2001-01-16,0.63
747,2001-01-17,0.63
748,2001-01-18,0.63
749,2001-01-19,0.68
750,2001-01-20,0.68
751,2001-01-21,0.68
752,2001-01-22,0.68
753,2001-01-23,0.68
754,2001-01-24,0.68
755,2001-01-25,0.79
756,2001-01-26,0.79
757,2001-01-27,0.74
758,2001-01-28,0.74
759,2001-01-29,0.68
760,2001-01-30,0.68
761,2001-01-31,0.68
762,2001-02-01,0.68
763,2001-02-02,0.74
764,2001-02-03,0.85
765,2001-02-04,0.85
766,2001-02-05,1.51
767,2001-02-06,3.03
768,2001-02-07,2.19
769,2001-02-08,1.69
770,2001-02-09,1.42
771,2001-02-10,1.34
772,2001-02-11,1.26
773,2001-02-12,1.19
774,2001-02-13,1.12
775,2001-02-14,1.05
776,2001-02-15,0.98
777,2001-02-16,0.98
778,2001-02-17,0.98
779,2001-02-18,0.98
780,2001-02-19,0.98
781,2001-02-20,0.98
782,2001-02-21,0.98
783,2001-02-22,1.05
784,2001-02-23,1.12
785,2001-02-24,1.05
786,2001-02-25,0.91
787,2001-02-26,0.98
788,2001-02-27,0.98
789,2001-02-28,0.98
790,2001-03-01,0.98
791,2001-03-02,0.98
792,2001-03-03,0.98
793,2001-03-04,1.12
794,2001-03-05,1.34
795,2001-03-06,1.51
796,2001-03-07,1.6
797,2001-03-08,1.69
798,2001-03-09,5.43
799,2001-03-10,6.86
800,2001-03-11,5.82
801,2001-03-12,5.62
802,2001-03-13,8.01
803,2001-03-14,8.01
804,2001-03-15,5.06
805,2001-03-16,4.88
806,2001-03-17,5.24
807,2001-03-18,6.22
808,2001-03-19,6.64
809,2001-03-20,6.86
810,2001-03-21,6.02
811,2001-03-22,6.43
812,2001-03-23,8.01
813,2001-03-24,8.69
814,2001-03-25,10.6
815,2001-03-26,12.4
816,2001-03-27,12.2
817,2001-03-28,11.3
818,2001-03-29,9.71
819,2001-03-30,7.08
820,2001-03-31,6.02
821,2001-04-01,5.43
822,2001-04-02,4.53
823,2001-04-03,3.89
824,2001-04-04,3.73
825,2001-04-05,3.58
826,2001-04-06,3.44
827,2001-04-07,3.16
828,2001-04-08,3.16
829,2001-04-09,2.65
830,2001-04-10,2.19
831,2001-04-11,2.08
832,2001-04-12,1.98
833,2001-04-13,1.88
834,2001-04-14,1.98
835,2001-04-15,2.08
836,2001-04-16,2.3
837,2001-04-17,2.65
838,2001-04-18,2.9
839,2001-04-19,2.77
840,2001-04-20,2.41
841,2001-04-21,2.19
842,2001-04-22,2.3
843,2001-04-23,2.41
844,2001-04-24,2.77
845,2001-04-25,2.65
846,2001-04-26,2.77
847,2001-04-27,2.65
848,2001-04-28,2.65
849,2001-04-29,2.53
850,2001-04-30,2.41
851,2001-05-01,1.88
852,2001-05-02,1.78
853,2001-05-03,1.78
854,2001-05-04,2.19
855,2001-05-05,3.89
856,2001-05-06,6.02
857,2001-05-07,5.43
858,2001-05-08,5.62
859,2001-05-09,6.64
860,2001-05-10,5.62
861,2001-05-11,4.37
862,2001-05-12,4.37
863,2001-05-13,4.04
864,2001-05-14,3.44
865,2001-05-15,3.03
866,2001-05-16,3.16
867,2001-05-17,2.9
868,2001-05-18,2.9
869,2001-05-19,2.77
870,2001-05-20,2.65
871,2001-05-21,2.08
872,2001-05-22,1.69
873,2001-05-23,1.42
874,2001-05-24,1.26
875,2001-05-25,1.26
876,2001-05-26,1.19
877,2001-05-27,1.12
878,2001-05-28,1.19
879,2001-05-29,1.19
880,2001-05-30,1.05
881,2001-05-31,1.05
882,2001-06-01,1.12
883,2001-06-02,1.05
884,2001-06-03,1.05
885,2001-06-04,1.26
886,2001-06-05,1.19
887,2001-06-06,1.05
888,2001-06-07,0.91
889,2001-06-08,1.05
890,2001-06-09,0.98
891,2001-06-10,1.19
892,2001-06-11,1.51
893,2001-06-12,1.12
894,2001-06-13,0.98
895,2001-06-14,0.91
896,2001-06-15,0.91
897,2001-06-16,3.03
898,2001-06-17,1.19
899,2001-06-18,1.78
900,2001-06-19,1.88
901,2001-06-20,1.34
902,2001-06-21,1.19
903,2001-06-22,1.6
904,2001-06-23,1.78
905,2001-06-24,1.34
906,2001-06-25,1.12
907,2001-06-26,1.05
908,2001-06-27,0.98
909,2001-06-28,0.98
910,2001-06-29,0.98
911,2001-06-30,0.98
912,2001-07-01,1.05
913,2001-07-02,0.91
914,2001-07-03,0.91
915,2001-07-04,0.91
916,2001-07-05,0.91
917,2001-07-06,0.85
918,2001-07-07,0.98
919,2001-07-08,2.3
920,2001-07-09,1.42
921,2001-07-10,1.26
922,2001-07-11,1.12
923,2001-07-12,0.98
924,2001-07-13,0.98
925,2001-07-14,0.91
926,2001-07-15,0.85
927,2001-07-16,1.42
928,2001-07-17,1.51
929,2001-07-18,1.26
930,2001-07-19,1.19
931,2001-07-20,1.19
932,2001-07-21,1.42
933,2001-07-22,1.12
934,2001-07-23,1.05
935,2001-07-24,0.98
936,2001-07-25,0.98
937,2001-07-26,0.91
938,2001-07-27,0.91
939,2001-07-28,0.91
940,2001-07-29,0.85
941,2001-07-30,0.91
942,2001-07-31,0.85
943,2001-08-01,0.98
944,2001-08-02,0.91
945,2001-08-03,0.91
946,2001-08-04,1.26
947,2001-08-05,1.12
948,2001-08-06,1.12
949,2001-08-07,1.12
950,2001-08-08,1.05
951,2001-08-09,1.05
952,2001-08-10,1.05
953,2001-08-11,1.05
954,2001-08-12,1.05
955,2001-08-13,0.91
956,2001-08-14,0.79
957,2001-08-15,0.79
958,2001-08-16,0.68
959,2001-08-17,0.91
960,2001-08-18,0.79
961,2001-08-19,0.79
962,2001-08-20,0.68
963,2001-08-21,0.68
964,2001-08-22,0.49
965,2001-08-23,0.41
966,2001-08-24,0.41
967,2001-08-25,0.41
968,2001-08-26,0.41
969,2001-08-27,0.41
970,2001-08-28,0.49
971,2001-08-29,0.45
972,2001-08-30,0.41
973,2001-08-31,0.45
974,2001-09-01,0.74
975,2001-09-02,1.34
976,2001-09-03,0.98
977,2001-09-04,0.58
978,2001-09-05,0.58
979,2001-09-06,0.63
980,2001-09-07,0.85
981,2001-09-08,1.19
982,2001-09-09,1.19
983,2001-09-10,1.88
984,2001-09-11,2.65
985,2001-09-12,3.16
986,2001-09-13,2.9
987,2001-09-14,3.03
988,2001-09-15,3.3
989,2001-09-16,3.16
990,2001-09-17,2.53
991,2001-09-18,1.88
992,2001-09-19,1.88
993,2001-09-20,1.88
994,2001-09-21,1.98
995,2001-09-22,1.88
996,2001-09-23,1.88
997,2001-09-24,1.78
998,2001-09-25,1.42
999,2001-09-26,1.6
1000,2001-09-27,1.51
1001,2001-09-28,1.69
1002,2001-09-29,1.6
1003,2001-09-30,1.6
1004,2001-10-01,1.26
1005,2001-10-02,0.79
1006,2001-10-03,0.79
1007,2001-10-04,1.42
1008,2001-10-05,1.78
1009,2001-10-06,1.78
1010,2001-10-07,1.78
1011,2001-10-08,1.42
1012,2001-10-09,0.79
1013,2001-10-10,0.74
1014,2001-10-11,1.12
1015,2001-10-12,1.51
1016,2001-10-13,1.42
1017,2001-10-14,1.42
1018,2001-10-15,1.42
1019,2001-10-16,1.34
1020,2001-10-17,1.19
1021,2001-10-18,1.26
1022,2001-10-19,1.51
1023,2001-10-20,1.78
1024,2001-10-21,1.78
1025,2001-10-22,1.69
1026,2001-10-23,1.51
1027,2001-10-24,1.51
1028,2001-10-25,1.51
1029,2001-10-26,1.42
1030,2001-10-27,1.42
1031,2001-10-28,1.34
1032,2001-10-29,0.74
1033,2001-10-30,0.63
1034,2001-10-31,0.63
1035,2001-11-01,0.63
1036,2001-11-02,0.63
1037,2001-11-03,0.63
1038,2001-11-04,0.63
1039,2001-11-05,0.63
1040,2001-11-06,0.68
1041,2001-11-07,0.68
1042,2001-11-08,2.53
1043,2001-11-09,3.58
1044,2001-11-10,2.53
1045,2001-11-11,2.19
1046,2001-11-12,2.3
1047,2001-11-13,2.53
1048,2001-11-14,2.41
1049,2001-11-15,2.19
1050,2001-11-16,2.19
1051,2001-11-17,2.08
1052,2001-11-18,1.98
1053,2001-11-19,1.98
1054,2001-11-20,1.98
1055,2001-11-21,1.98
1056,2001-11-22,2.19
1057,2001-11-23,2.41
1058,2001-11-24,2.3
1059,2001-11-25,2.19
1060,2001-11-26,2.41
1061,2001-11-27,2.77
1062,2001-11-28,3.16
1063,2001-11-29,3.89
1064,2001-11-30,4.53
1065,2001-12-01,4.37
1066,2001-12-02,4.04
1067,2001-12-03,3.3
1068,2001-12-04,2.77
1069,2001-12-05,3.3
